label_index,label,rank,tag_index,tag,corr,positive_rate,negative_rate,lift,is_exact_label_name
27,frost,9,30,tree,0.039487911302746787,0.12607944732297063,0.029883684702461315,4.219004998487899,False
27,frost,10,967,skiing,0.036689068289769505,0.02936096718480138,0.002527088309620244,11.618454681018546,False
28,garden,1,98,garden,0.27965109273987593,0.2819548872180451,0.009307523727200496,30.293191030192595,True
28,garden,2,6,green,0.09693506838286046,0.22681704260651628,0.046729706367708304,4.853807603318859,False
28,garden,3,39,flowers,0.09350196765723791,0.15350877192982457,0.024665811003134523,6.223542362944931,False
28,garden,4,24,trees,0.08603954466710625,0.16854636591478697,0.03299543355074172,5.108171243571542,False
28,garden,5,78,autumn,0.06996646129336546,0.08646616541353383,0.0138303166828195,6.251925742357557,False
28,garden,6,925,gardens,0.06343263821338205,0.03007518796992481,0.0022352026962132523,13.455183938815397,False
28,garden,7,76,spring,0.062440277205668686,0.08208020050125313,0.014982843073054457,5.478276407106217,False
28,garden,8,149,leaves,0.062268880393243534,0.05764411027568922,0.008006565907920126,7.199597048554489,False
28,garden,9,333,path,0.0582790406746406,0.041353383458646614,0.0048458495953060746,8.533758076421249,False
28,garden,10,92,house,0.05764862665961348,0.06641604010025062,0.01163877028926666,5.706444184834369,False
29,glacier,1,617,glacier,0.6407461420663613,0.7728937728937729,0.0015968373987950352,484.0123004095387,True
29,glacier,2,133,ice,0.17921291765116165,0.3772893772893773,0.009132183610406202,41.31421248663117,False
29,glacier,3,80,mountain,0.125808444631664,0.3516483516483517,0.016175531272118356,21.739511261640743,False
29,glacier,4,41,snow,0.11167940791470424,0.3992673992673993,0.026041396930619572,15.332021435367968,False
29,glacier,5,61,mountains,0.10173280087276862,0.31868131868131866,0.019947520154677437,15.975979292182796,False
29,glacier,6,269,alaska,0.07211113900483722,0.13186813186813187,0.00681029571702315,19.363028232126517,False
29,glacier,7,401,iceland,0.06964289668063552,0.10622710622710622,0.0047646175358641045,22.294946546717014,False
29,glacier,8,164,cold,0.06393853055942536,0.13553113553113552,0.008976815647280197,15.09789215658865,False
29,glacier,9,690,arctic,0.0530315194289427,0.06593406593406594,0.0031505170300550694,20.927951198347102,False
29,glacier,10,354,switzerland,0.04957831720165433,0.07692307692307693,0.004816406856906106,15.971019371543678,False
30,grass,1,72,grass,0.3408496884862415,0.14660551838207653,0.002032559858401572,72.12816217660938,True
30,grass,2,6,green,0.1758359333436271,0.15495075558228705,0.035526034271487754,4.361610439883575,False
30,grass,3,106,field,0.1574712807204751,0.06420569881963763,0.007011845253146092,9.156736199143541,False
30,grass,4,24,trees,0.12285247640753938,0.09751146530336065,0.026753933829965184,3.644751440127679,False
30,grass,5,8,landscape,0.11916005584255768,0.1331478836177731,0.04669052574251648,2.851710555476201,False
30,grass,6,424,fields,0.11672785733559135,0.028043004285392074,0.0020714605255480133,13.537732707045503,False
30,grass,7,203,farm,0.10602357396208219,0.035937147582888504,0.005115437729757065,7.025222322933437,False
30,grass,8,887,lawn,0.10415351809965574,0.017968573791444252,0.000797463676502052,22.53188327200919,False
30,grass,9,629,meadow,0.09842986780723693,0.020073678670776633,0.0014976756851380001,13.40313850227326,False
30,grass,10,390,countryside,0.09520521114139398,0.02353206525825126,0.002547993698091922,9.235494938988237,False
31,harbor,1,380,harbor,0.3819616814867948,0.5273311897106109,0.003643710713545624,144.72327633406255,True
31,harbor,2,168,boats,0.18260027608523752,0.35691318327974275,0.008867513987704636,40.24947592751085,False
31,harbor,3,442,port,0.13160483440716536,0.17041800643086816,0.00385093596739656,44.25354649836326,False
31,harbor,4,430,harbour,0.12990472137036574,0.17684887459807075,0.004274020860675554,41.377540397571664,False
31,harbor,5,66,boat,0.07432771800599304,0.2090032154340836,0.017536437107135455,11.918219474972307,False
31,harbor,6,530,dock,0.07229765421071571,0.09003215434083602,0.0036005387856600122,25.005122746679387,False
31,harbor,7,525,ships,0.06977161996868453,0.08681672025723473,0.00359190440008289,24.170044323782125,False
31,harbor,8,435,pier,0.06445477951577658,0.08681672025723473,0.004187677004904331,20.731427672498192,False
31,harbor,9,3,water,0.05173103697522144,0.3633440514469453,0.08422843130482835,4.3137930112226455,False
31,harbor,10,134,reflections,0.05074462046511763,0.11254019292604502,0.010620294259860469,10.596702332850452,False
32,horses,1,289,horses,0.8122712750449511,0.7243133265513734,0.0005818800805947336,1244.7597247422966,True
32,horses,2,224,horse,0.5631288198177918,0.5361139369277721,0.003065726394775238,174.8728128881012,False
32,horses,3,874,foals,0.35385118921636266,0.20447609359104782,0.0010595428333217537,192.98339559907032,False
32,horses,4,534,argentina,0.08292190935112197,0.05595116988809766,0.002987563398874453,18.727968293323563,False
32,horses,5,200,brasil,0.07918315095396508,0.08240081383519837,0.00702598485374835,11.727993764646405,False
32,horses,6,196,brazil,0.07747019697144196,0.08240081383519837,0.007312582505384562,11.268346181538663,False
32,horses,7,370,mare,0.04363973907578997,0.04069175991861648,0.005262975057319531,7.731690186356152,False
32,horses,8,56,animals,0.039545713358379586,0.08341810783316378,0.02090425901479886,3.9904824117078275,False
32,horses,9,401,iceland,0.03874299571596745,0.03458799593082401,0.004750573195303273,7.280791538398886,False
32,horses,10,203,farm,0.03401333050583179,0.042726347914547304,0.008354755784061696,5.114010257002771,False
33,house,1,92,house,0.31897337605777354,0.2658514492753623,0.007478998235588444,35.546351989602435,True
33,house,2,564,barn,0.19209205844932808,0.08876811594202899,0.0021594290680220156,41.10702971736917,False
33,house,3,834,cottage,0.11346875019749826,0.04076086956521739,0.0014922883803404174,27.314161900999437,False
33,house,4,910,cabin,0.11133431626620226,0.04076086956521739,0.0015712918828290276,25.940832891913846,False
33,house,5,466,houses,0.1078487971463406,0.05389492753623189,0.003177696433430771,16.960326155127206,False
33,house,6,203,farm,0.10141737435239219,0.07608695652173914,0.0073385475644975814,10.36810924395171,False
33,house,7,201,rural,0.09464261185146126,0.06929347826086957,0.006969864552884067,9.941855873459959,False
33,house,8,71,abandoned,0.09081618897455632,0.08106884057971014,0.010156339153258016,7.9820858220204425,False
33,house,9,966,hut,0.07942269453895248,0.030797101449275364,0.0019224185605561848,16.019899038727008,False
33,house,10,159,home,0.07648003117820953,0.049818840579710144,0.00546879800560047,9.109636053906428,False
34,lake,1,59,lake,0.428142669366235,0.24961320268179474,0.004493822147991621,55.5457356798143,True
34,lake,2,3,water,0.2377372025070641,0.33277462609592573,0.06724123612405533,4.948965929066516,False
34,lake,3,10,sunset,0.18989048790931262,0.21376998452810728,0.042271456385933506,5.057075441301525,False
34,lake,4,14,sea,0.17600101385906097,0.17702423929860753,0.03365291452510358,5.2602931779838435,False
34,lake,5,27,reflection,0.17023016334831004,0.1410520887055183,0.023031991953566915,6.124178826915819,False
34,lake,6,66,boat,0.1430203693504846,0.0892212480660134,0.012955495473881388,6.886744654300491,False
34,lake,7,37,ocean,0.13885688580232516,0.11449200618875709,0.022183056352714288,5.1612348973003,False
34,lake,8,20,beach,0.13344243655801427,0.1333161423414131,0.031152245526939865,4.2795024015556065,False
34,lake,9,8,landscape,0.12674558054074234,0.16606498194945848,0.04875843168375303,3.40587160325088,False
34,lake,10,89,sunrise,0.12144013199581373,0.07387828777720475,0.012217290603574757,6.047023002412505,False
35,leaf,1,271,leaf,0.2747406644928456,0.2340966921119593,0.003207879245021285,72.97530688607237,True
35,leaf,2,149,leaves,0.1178848991081419,0.14122137404580154,0.007785609627105713,18.13874692184266,False
35,leaf,3,32,flower,0.07605330536763807,0.178117048346056,0.026460668799472866,6.731386586711612,False
35,leaf,4,39,flowers,0.07412054155896083,0.17048346055979643,0.025454955306439167,6.697454445819669,False
35,leaf,5,78,autumn,0.0715528258589951,0.11959287531806616,0.014114668678093653,8.472944233840577,False
35,leaf,6,98,garden,0.0654525254810018,0.10305343511450382,0.012441369504339307,8.28312045931569,False
35,leaf,7,6,green,0.06328165222775986,0.21501272264631044,0.048074838955791954,4.472457788562769,False
35,leaf,8,261,plant,0.06005638804002099,0.062340966921119595,0.005644133482456368,11.0452501987048,False
35,leaf,9,116,fall,0.05880013824020227,0.08524173027989822,0.010481962181704685,8.13222347877242,False
35,leaf,10,0,nature,0.057719540224115184,0.2989821882951654,0.09308051776905003,3.2120810384422764,False
36,map,1,799,maps,0.10779330114898163,1.0,0.000731963556826206,1366.169584507862,False
36,map,2,16,art,0.02014909259541852,1.0,0.020761931005976265,48.16505401456216,False
36,map,3,722,crafts,-5.3786576881799013e-05,0.0,0.00033584210254378866,2.9775010858227968e-05,False
36,map,4,998,cake,-6.270551310795898e-05,0.0,0.0004564008060210461,2.1910085975350193e-05,False
36,map,5,892,sewing,-6.445660351751922e-05,0.0,0.00048223481390902986,2.0736355708920885e-05,False
36,map,6,924,cheese,-6.445660351751922e-05,0.0,0.00048223481390902986,2.0736355708920885e-05,False
36,map,7,775,ceiling,-7.206901999536032e-05,0.0,0.0006027935173862873,1.6589153366853732e-05,False
36,map,8,958,pottery,-7.206901999536032e-05,0.0,0.0006027935173862873,1.6589153366853732e-05,False
36,map,9,973,charts,-7.309195645615064e-05,0.0,0.0006200161893116098,1.6128350983210237e-05,False
36,map,10,905,figures,-7.410080749969008e-05,0.0,0.0006372388612369323,1.5692456445649027e-05,False
37,military,1,151,military,0.5049734654643878,0.4029325513196481,0.0032773417699393475,122.94455694852219,True
37,military,2,158,aircraft,0.2842029809695301,0.23870967741935484,0.006353673244655748,37.57028454639125,False
37,military,3,709,fighter,0.2717291568281345,0.12375366568914956,0.0011536243030186503,107.27288133278478,False
37,military,4,233,aviation,0.2705377481291874,0.19178885630498535,0.004247434933841394,45.1539382598967,False
37,military,5,320,navy,0.2522778573955547,0.15542521994134897,0.003067591896663229,50.666688565557386,False
37,military,6,303,army,0.2355428839816758,0.13900293255131965,0.002857842023387111,48.63895730562498,False
37,military,7,917,airforce,0.2339915007929277,0.0967741935483871,0.0010225306322210763,94.64093699453522,False
37,military,8,137,airplane,0.2159491209038805,0.1912023460410557,0.007848141091748091,24.362726176627092,False
37,military,9,451,soldier,0.2050513163448341,0.10381231671554252,0.002080019576654839,49.90906277520167,False
37,military,10,741,pilot,0.19108934059644364,0.08973607038123167,0.001782873922847005,50.33198136530183,False
38,moon,1,221,moon,0.6573263970588494,0.8675213675213675,0.0035016730215547427,247.74411966511727,True
38,moon,2,15,night,0.11715551213962869,0.36538461538461536,0.03224133011698182,11.33279894876838,False
38,moon,3,477,space,0.08352963732182062,0.06196581196581197,0.001841620626151013,33.647258622821575,False
38,moon,4,552,stars,0.07644489897578169,0.06837606837606838,0.002706231248757122,25.266069093977123,False
38,moon,5,1,sky,0.04589616577200323,0.3034188034188034,0.09258250546866219,3.2772798609204585,False
38,moon,6,83,dark,0.043486378361113305,0.08547008547008547,0.01146473685575701,7.455035557733815,False
38,moon,7,820,nighttime,0.04319889880724222,0.03632478632478633,0.0023517408934886175,15.44585203533256,False
38,moon,8,95,silhouette,0.02862803301517596,0.06623931623931624,0.013565740668689855,4.882835300238749,False
38,moon,9,835,harvest,0.024978336916409424,0.021367521367521368,0.0022739259374540675,9.39671651060002,False
38,moon,10,176,evening,0.023756250382112418,0.04487179487179487,0.009061119324912026,4.952120564974999,False
39,mountain,1,80,mountain,0.5610243018062381,0.46799041424169807,0.005326572796494886,87.85941045535898,True
39,mountain,2,61,mountains,0.32238356056480505,0.3060595686408764,0.013285514902036994,23.03707086454296,False
39,mountain,3,8,landscape,0.18580060551749553,0.32386169120164326,0.04969701252583785,6.516722426042026,False
39,mountain,4,617,glacier,0.1802116180906025,0.0688120506675796,0.0017225235411550625,39.948168801077145,False
39,mountain,5,41,snow,0.1611812237307688,0.1893187264635399,0.02272847728918962,8.329579265646323,False
39,mountain,6,764,volcano,0.14731371603432702,0.05272167066073263,0.0016695228168118299,31.57870281424651,False
39,mountain,7,372,valley,0.1458127391940892,0.07155083875385142,0.0036393830715686446,19.66010467866602,False
39,mountain,8,402,hiking,0.12607400301473506,0.0609380349195481,0.0036482165256258503,16.703470711455953,False
39,mountain,9,59,lake,0.12275270417544758,0.13009243409791169,0.01804674663887073,7.2086329250823304,False
39,mountain,10,354,switzerland,0.09090755022450975,0.04484765491270113,0.003957387417628041,11.332615903808223,False
40,nighttime,1,15,night,0.32957620055457604,0.4909090909090909,0.025875203586627205,18.972175795402975,False
40,nighttime,2,81,lights,0.21018612823252458,0.1890909090909091,0.009115427050314356,20.744032134409625,False
40,nighttime,3,820,nighttime,0.19114808909505507,0.07584415584415584,0.001252167212483144,60.56983395645112,True
40,nighttime,4,239,skyline,0.130978259533475,0.09506493506493506,0.006103220609096163,15.576167959842726,False
40,nighttime,5,21,city,0.11143572209588562,0.1761038961038961,0.027442601705749463,6.41717005626694,False
40,nighttime,6,353,cityscape,0.09543872048731698,0.0587012987012987,0.004404476278874275,13.327617566401393,False
40,nighttime,7,403,traffic,0.08004837918036753,0.044675324675324674,0.003625155426349801,12.323667866464376,False
40,nighttime,8,440,exposure,0.07981159580864282,0.04051948051948052,0.002994693613071575,13.530384223205624,False
40,nighttime,9,125,buildings,0.07825934813811881,0.07428571428571429,0.010043606942085077,7.3963119774550465,False
40,nighttime,10,221,moon,0.07091093959002803,0.05246753246753247,0.006217053992049176,8.439279784578654,False
41,ocean,1,37,ocean,0.39577997326865677,0.294842880769809,0.012157915890240784,24.25108471885658,True
41,ocean,2,14,sea,0.3508716652729759,0.3327319200120283,0.02564032299316745,12.976895818813801,False
41,ocean,3,20,beach,0.2907205697685669,0.2634190347316193,0.02427929409185575,10.84953027216215,False
41,ocean,4,213,waves,0.21433396290459292,0.08690422492858217,0.0034710804194526654,25.036580563143485,False
41,ocean,5,3,water,0.16650346598676552,0.2733423545331529,0.07353209835945779,3.717319829820918,False
41,ocean,6,10,sunset,0.1601974208391926,0.20027063599458728,0.04482260952172166,4.468070990307323,False
41,ocean,7,371,seascape,0.15195125735303283,0.05172154563223575,0.002822536446344404,18.324430302722728,False
41,ocean,8,75,sand,0.15159669391145272,0.0935197714629379,0.01139975885125507,8.203655941027412,False
41,ocean,9,153,coast,0.14322610012603634,0.06916253195008269,0.006777741240089152,10.204349422120861,False
41,ocean,10,460,wave,0.14148621040007053,0.04179822583070215,0.0020095728744199642,20.799458615393796,False
42,person,1,19,portrait,0.2408671605302962,0.10843138529545603,0.008329330724804067,13.018004530965646,False
42,person,2,35,girl,0.22446154277291372,0.08496392121172723,0.004404821874157988,19.288802305983275,False
42,person,3,13,people,0.22200737253590822,0.10992654228694013,0.012956736683028549,8.484116806183136,False
42,person,4,55,woman,0.18174164573314375,0.05827861925502178,0.0035027705860990383,16.6378189619708,False
42,person,5,63,man,0.15386173692620195,0.0503802899304427,0.00514286383711531,9.796137631620674,False
42,person,6,110,child,0.1465772011570824,0.03724891113566924,0.002038401611977367,18.273503210441305,False
42,person,7,132,boy,0.13368810495963945,0.03409608008840928,0.0025890043462471154,13.169525359267704,False
42,person,8,188,girls,0.13088136364121652,0.02821296236104791,0.0012066400346762572,23.38123859468286,False
42,person,9,189,fashion,0.12972323289471047,0.02597022687382175,0.0007380419629573224,35.187545291202575,False
42,person,10,141,kids,0.12653270840164602,0.03087824221543262,0.0024132800693525145,12.795085268683534,False
43,plane,1,180,plane,0.5946756956439441,0.5174165457184325,0.002753836634741915,187.88866060688375,True
43,plane,2,137,airplane,0.578175855223123,0.5493468795355588,0.004069752241849602,134.98255104108856,False
43,plane,3,158,aircraft,0.5552135202834443,0.5079825834542816,0.0037821680363227567,134.30954031666116,False
43,plane,4,233,aviation,0.509654479858381,0.39477503628447025,0.002344247008688529,168.40092396922094,False
43,plane,5,177,airport,0.41482155027939127,0.3352685050798258,0.0036165892513224515,92.70269990716582,False
43,plane,6,287,jet,0.40425797146768205,0.295355587808418,0.0027102632702681504,108.97631653917907,False
43,plane,7,174,flying,0.3423236150935935,0.3084179970972424,0.005664537381589382,54.447069875281926,False
43,plane,8,765,airplanes,0.2867296351917031,0.14876632801161102,0.0013594889715814516,109.42732662648284,False
43,plane,9,940,landing,0.28327352979285203,0.13425253991291727,0.0010196167286860888,131.66833129798172,False
43,plane,10,709,fighter,0.28125829422072807,0.14223512336719885,0.0012810569155286757,111.0286524794848,False
44,plants,1,211,plants,0.31484937492267456,0.11112430250504571,0.0003621035430438981,306.8769855193579,True
44,plants,2,32,flower,0.28702949974479713,0.19529858720170962,0.01436344054074129,13.596913683641255,False
44,plants,3,39,flowers,0.21384682213367268,0.14911551703668527,0.016842457104657208,8.853544205257936,False
44,plants,4,22,macro,0.16880543141125734,0.12632078831770152,0.019813563098863552,6.375467851628786,False
44,plants,5,6,green,0.16601587641628143,0.17760892793541494,0.03916289088613236,4.535132329747986,False
44,plants,6,258,excellence,0.16075674827318678,0.05496853852546599,0.003258931887395083,16.866992546897823,False
44,plants,7,791,tulip,0.14674748375243007,0.03158019707942538,0.0007427764985515859,42.51586040000182,False
44,plants,8,914,orchid,0.146316531757495,0.02956191380743203,0.0005477976676817946,53.964056276415036,False
44,plants,9,0,nature,0.1460048173372102,0.2471803395464799,0.08253175369531308,2.994972341303753,False
44,plants,10,24,trees,0.14180068145365857,0.1278641814080494,0.027584862214959517,4.635301204647506,False
45,police,1,156,police,0.7621124900753922,0.9331514324693042,0.003553044352392672,262.6335963143677,True
45,police,2,891,officers,0.3776556106236024,0.24147339699863574,0.0010312494583773852,234.15388342578433,False
45,police,3,814,riot,0.161529831414363,0.09549795361527967,0.0015338752448134218,62.2588710193218,False
45,police,4,735,uniform,0.14304189481429444,0.09822646657571624,0.002227152191621748,44.103872158583506,False
45,police,5,212,protest,0.14261084556286086,0.15688949522510232,0.006109503093748375,25.679543167792076,False
45,police,6,931,roadblock,0.10230224766819772,0.06548431105047749,0.00201916910757925,32.43116017032546,False
45,police,7,394,demonstration,0.10149483679397574,0.09004092769440655,0.003986342444147876,22.587299782434,False
45,police,8,817,protesters,0.08286327591980483,0.05593451568894952,0.0022964798863025805,24.35653038255084,False
45,police,9,769,motorcycle,0.06012094252677437,0.03819918144611187,0.0020451669930845627,18.67769468132895,False
45,police,10,610,memorial,0.05824393544014809,0.040927694406548434,0.0024957970085099745,16.398585414255546,False
46,protest,1,212,protest,0.5349811289020137,0.7488151658767772,0.004355905103495959,171.90766075211042,True
46,protest,2,817,protesters,0.36538138367176043,0.3127962085308057,0.0015038243809688432,207.99911379156472,False
46,protest,3,394,demonstration,0.26019692161356955,0.2938388625592417,0.003474352880169396,84.5734549595796,False
46,protest,4,405,march,0.21393463895702644,0.23696682464454977,0.003482995549025539,68.035158517289,False
46,protest,5,350,iraq,0.2130720989725885,0.23459715639810427,0.003439782204744825,68.20097041748703,False
46,protest,6,672,rally,0.2035237753032867,0.1872037914691943,0.002324877922302407,80.52164565584765,False
46,protest,7,199,peace,0.16420944695449805,0.22985781990521326,0.0059634415107385165,38.54442842224898,False
46,protest,8,273,bush,0.15533620762710246,0.1895734597156398,0.004494187805194244,42.18182597493531,False
46,protest,9,274,photojournalism,0.14418236110553256,0.19194312796208532,0.005418953372801521,35.420637630708626,False
46,protest,10,114,war,0.13748156369267295,0.22748815165876776,0.008478458147876063,26.831281039341487,False
47,railroad,1,378,railroad,0.8502256524828176,0.8814655172413793,0.0007694768422053726,1145.5238464053166,True
47,railroad,2,175,train,0.3904981953132375,0.5129310344827587,0.004755193968684886,107.86730660990268,False
47,railroad,3,978,locomotive,0.37337041171183255,0.27370689655172414,0.0010374968658948842,263.81213999547157,False
47,railroad,4,737,rail,0.37178357425290104,0.27586206896551724,0.001080725901973838,255.25392324034704,False
47,railroad,5,645,railway,0.3420382032071621,0.27155172413793105,0.0014092665761738844,192.6887445154169,False
47,railroad,6,531,tracks,0.29119130862248604,0.2672413793103448,0.002247909876105583,118.88385887371047,False
47,railroad,7,985,engine,0.23707472820274686,0.17456896551724138,0.0014352039978212565,121.63271524821236,False
47,railroad,8,691,track,0.1562757050755395,0.1314655172413793,0.0022133266472424197,59.39698662883989,False
47,railroad,9,816,steam,0.11074391589282477,0.08620689655172414,0.00197124404520028,43.73201250322126,False
47,railroad,10,842,ties,0.09756275280951374,0.0625,0.0013228085040159774,47.24760789953775,False
48,rainbow,1,325,rainbow,0.6525319165128154,0.9163179916317992,0.0021658843020847716,423.06681390213805,True
48,rainbow,2,127,rain,0.06985279809580933,0.17154811715481172,0.010682728151318514,16.0584416396688,False
48,rainbow,3,157,storm,0.0481396981719832,0.12133891213389121,0.010734502278061577,11.3036269362582,False
48,rainbow,4,194,weather,0.04569223484432216,0.10460251046025104,0.008896520778682866,11.757675330128793,False
48,rainbow,5,988,kauai,0.03131838970342136,0.03765690376569038,0.0025196741681623638,14.94509281818206,False
48,rainbow,6,843,waterfalls,0.0301807002944443,0.03765690376569038,0.002692254590639238,13.987077606198175,False
48,rainbow,7,930,maui,0.02690797093557009,0.03347280334728033,0.0026404804638961756,12.676740857412348,False
48,rainbow,8,160,hawaii,0.02616123563627838,0.06694560669456066,0.009785309954438768,6.841433597088782,False
48,rainbow,9,1,sky,0.02328803998118458,0.24267782426778242,0.09312439596852133,2.605953098372669,False
48,rainbow,10,962,storms,0.023116436347266886,0.029288702928870293,0.0026749965483915503,10.949024759016478,False
49,reflection,1,27,reflection,0.40152994938429093,0.37339429566731985,0.016811017268276936,22.211272381428433,True
49,reflection,2,3,water,0.22114530157839266,0.3888526017853255,0.07246220883318091,5.366280774268361,False
49,reflection,3,59,lake,0.2139574627704124,0.1715654256477248,0.01465920705793749,11.70358791807559,False
49,reflection,4,134,reflections,0.21366005673712385,0.1201828870019595,0.006392669499883444,18.800081719121188,False
49,reflection,5,360,canal,0.1331162219106907,0.052906596995427824,0.0033353058260261444,15.862547883048096,False
49,reflection,6,48,river,0.13275785230791123,0.12061833224472022,0.01882833934047017,6.406209066105431,False
49,reflection,7,379,pond,0.13051065699953068,0.05094709340300457,0.0032187494396327576,15.82817988063667,False
49,reflection,8,10,sunset,0.10781999895364658,0.17352492924014806,0.048792296519446984,3.556399596952581,False
49,reflection,9,168,boats,0.10360385818043362,0.06009144350097975,0.007728585005469185,7.775210560063724,False
49,reflection,10,66,boat,0.09727249640347835,0.08186370563901589,0.015421306507432711,5.3084777554211735,False
50,road,1,101,road,0.43645799439756017,0.245,0.0026690310964741647,91.79326999634736,True
50,road,2,74,car,0.16609464397010384,0.10357142857142858,0.01021469867091299,10.13944126143848,False
50,road,3,403,traffic,0.1435817288263005,0.04607142857142857,0.0021895102554127044,21.041796008753767,False
50,road,4,205,cars,0.13675328559578273,0.05910714285714286,0.004695685217186751,12.587519019719233,False
50,road,5,31,street,0.12721395657372414,0.11285714285714285,0.020402254652709294,5.531599299304065,False
50,road,6,443,highway,0.12516908701676893,0.040535714285714286,0.0024337944574628822,16.65529215439548,False
50,road,7,931,roadblock,0.1034493612607894,0.025,0.0012757063884842618,19.596840038798657,False
50,road,8,433,racing,0.1008223457268438,0.03267857142857143,0.0026418884073574783,12.369355815334975,False
50,road,9,845,formula,0.08428354462106417,0.019464285714285715,0.0012666588254453663,15.366523058970829,False
50,road,10,481,speed,0.07640323342020645,0.024642857142857143,0.002732364037746433,9.01884837230474,False
51,rocks,1,113,rocks,0.4741508796310062,0.3105161468396357,0.003270994809073455,94.92989920965371,True
51,rocks,2,61,mountains,0.16063150975269397,0.14794369307203975,0.016550522648083623,8.93890886884357,False
51,rocks,3,121,rock,0.151339022788775,0.09688103781396633,0.007804166962952428,12.413999358788871,False
51,rocks,4,407,waterfall,0.1481757636051054,0.06237924372067347,0.003022114769252649,20.640859819993285,False
51,rocks,5,8,landscape,0.14425843979869135,0.242340601711289,0.050611533812131126,4.788247768352052,False
51,rocks,6,989,pebbles,0.13337782772007367,0.038642009384487995,0.0012177344805518026,31.73245290915049,False
51,rocks,7,676,stones,0.12848639771665107,0.041678167264697766,0.001688828841641186,24.678599424084535,False
51,rocks,8,485,cliff,0.12770367193786367,0.05133866961081976,0.0028621204579392734,17.937225561613108,False
51,rocks,9,80,mountain,0.12563000152243958,0.10736958321832735,0.014052833677024817,7.640417532991371,False
51,rocks,10,617,glacier,0.10930416669600765,0.03891802373723434,0.0022665860769394866,17.17025549156696,False
52,running,1,509,running,0.43165176708451003,0.5748987854251012,0.00252847773558854,227.36863119143655,True
52,running,2,696,run,0.13870610741785894,0.1659919028340081,0.0026061442871936485,63.692281631089095,False
52,running,3,803,athlete,0.07432357065488317,0.08502024291497975,0.002450811183983431,34.69051657893395,False
52,running,4,100,dog,0.06113611725201292,0.1659919028340081,0.013125647221263376,12.64636962826544,False
52,running,5,224,horse,0.054161001505059356,0.10931174089068826,0.007361063168795305,14.849974777329642,False
52,running,6,326,motion,0.05158011492509509,0.08097165991902834,0.00452191922678633,17.906443435554106,False
52,running,7,235,action,0.05002222946316819,0.0931174089068826,0.0062564722126337595,14.88335069807278,False
52,running,8,475,play,0.04340338593428944,0.06072874493927125,0.0035726613738350016,16.998136292083135,False
52,running,9,483,cross,0.04330303146284587,0.05668016194331984,0.0031411805315843975,18.044168723102164,False
52,running,10,691,track,0.040573705593637883,0.048582995951417005,0.002632033137728685,18.458286361272023,False
53,sand,1,788,dunes,0.16460213356549705,0.08935361216730038,0.001755376928090376,50.902522251606975,False
53,sand,2,75,sand,0.14228862712809123,0.20342205323193915,0.014390614816424072,14.135735301762075,True
53,sand,3,143,desert,0.11239219945828262,0.12547528517110265,0.00872474473169672,14.381526934534378,False
53,sand,4,20,beach,0.09512476723800853,0.22813688212927757,0.03623723658483598,6.295646430949996,False
53,sand,5,120,africa,0.060289755390812876,0.07984790874524715,0.011166630458396698,7.150576670103667,False
53,sand,6,8,landscape,0.040696679895731086,0.15494296577946767,0.05569411253530306,2.782034597658906,False
53,sand,7,14,sea,0.040455167722503176,0.12927756653992395,0.04244188572669998,3.0459896836935134,False
53,sand,8,502,egypt,0.03465462288428981,0.024714828897338403,0.00325874429719748,7.584136956441639,False
53,sand,9,37,ocean,0.026383251648105097,0.0741444866920152,0.027929611123180535,2.654690386418384,False
53,sand,10,213,waves,0.025443248810643183,0.03231939163498099,0.008029545948294591,4.025054665924005,False
54,sign,1,173,sign,0.48904984375945454,0.6434108527131783,0.003585622947986867,179.4413628072047,True
54,sign,2,990,neon,0.15204989019330967,0.10077519379844961,0.0010972870226369448,91.83949442993469,False
54,sign,3,586,signs,0.1082922344996436,0.08785529715762273,0.0018144116122343183,48.420558135567944,False
54,sign,4,204,funny,0.03075174743805552,0.04909560723514212,0.006324520476931052,7.762729172421592,False
54,sign,5,101,road,0.028193803829366197,0.07235142118863049,0.014161050630724037,5.109181654914731,False
54,sign,6,732,theater,0.025673513896043824,0.020671834625323,0.0017452911698634872,11.844285090887722,False
54,sign,7,752,entrance,0.024071147718461847,0.01808785529715762,0.0015206497321582858,11.894748650630314,False
54,sign,8,591,store,0.02129552117818908,0.01808785529715762,0.0018748919993087955,9.647365731022703,False
54,sign,9,445,restaurant,0.02091902651761086,0.020671834625323,0.0024624157594608604,8.394910809351275,False
54,sign,10,739,missouri,0.02091902651761086,0.020671834625323,0.0024624157594608604,8.394910809351275,False
55,sky,1,1,sky,0.380427685315607,0.2363761625904237,0.007674078972748064,30.801854582326822,True
55,sky,2,4,clouds,0.3124368936148563,0.17338385578137558,0.008418065085007302,20.59661668855561,False
55,sky,3,10,sunset,0.22732018785476382,0.11989895510391549,0.014025515968146373,8.548625226335199,False
55,sky,4,8,landscape,0.18911577049508108,0.1130095303708807,0.022746686506296326,4.9681737451238,False
55,sky,5,2,blue,0.14939603640541305,0.12224135951314732,0.042324543275192195,2.888190425031538,False
55,sky,6,97,cloud,0.14283394082026882,0.0373866115512688,0.0015430823069080488,24.228376607088247,False
55,sky,7,14,sea,0.12862505263651025,0.07700080376621886,0.02296712683585462,3.35265184844507,False
55,sky,8,33,sun,0.1285700273674549,0.05663107130554599,0.01217932820809567,4.6497667063636525,False
